"Título de trazado: Estacion1"
"N.º","Fecha Tiempo, GMT-05:00","Lluvia, in (LGR S/N: 21471862, SEN S/N: 21560958)"
12501,23/04/20 17:50:42,0.000
12502,23/04/20 17:55:42,0.000
12503,23/04/20 18:00:42,0.000
12504,23/04/20 18:05:42,0.000
12505,23/04/20 18:10:42,0.000
12506,23/04/20 18:15:42,0.000
12507,23/04/20 18:20:42,0.000
12508,23/04/20 18:25:42,0.000
12509,23/04/20 18:30:42,0.000
12510,23/04/20 18:35:42,0.000
12511,23/04/20 18:40:42,0.000
12512,23/04/20 18:45:42,0.000
12513,23/04/20 18:50:42,0.000
12514,23/04/20 18:55:42,0.000
12515,23/04/20 19:00:42,0.000
12516,23/04/20 19:05:42,0.000
12517,23/04/20 19:10:42,0.000
12518,23/04/20 19:15:42,0.000
12519,23/04/20 19:20:42,0.000
12520,23/04/20 19:25:42,0.000
12521,23/04/20 19:30:42,0.000
12522,23/04/20 19:35:42,0.000
12523,23/04/20 19:40:42,0.000
12524,23/04/20 19:45:42,0.000
12525,23/04/20 19:50:42,0.000
12526,23/04/20 19:55:42,0.000
12527,23/04/20 20:00:42,0.000
12528,23/04/20 20:05:42,0.000
12529,23/04/20 20:10:42,0.000
12530,23/04/20 20:15:42,0.000
12531,23/04/20 20:20:42,0.000
12532,23/04/20 20:25:42,0.000
12533,23/04/20 20:30:42,0.000
12534,23/04/20 20:35:42,0.000
12535,23/04/20 20:40:42,0.000
12536,23/04/20 20:45:42,0.000
12537,23/04/20 20:50:42,0.000
12538,23/04/20 20:55:42,0.000
12539,23/04/20 21:00:42,0.000
12540,23/04/20 21:05:42,0.000
12541,23/04/20 21:10:42,0.000
12542,23/04/20 21:15:42,0.000
12543,23/04/20 21:20:42,0.000
12544,23/04/20 21:25:42,0.000
12545,23/04/20 21:30:42,0.000
12546,23/04/20 21:35:42,0.000
12547,23/04/20 21:40:42,0.000
12548,23/04/20 21:45:42,0.000
12549,23/04/20 21:50:42,0.000
12550,23/04/20 21:55:42,0.000
12551,23/04/20 22:00:42,0.000
12552,23/04/20 22:05:42,0.000
12553,23/04/20 22:10:42,0.000
12554,23/04/20 22:15:42,0.000
12555,23/04/20 22:20:42,0.000
12556,23/04/20 22:25:42,0.000
12557,23/04/20 22:30:42,0.000
12558,23/04/20 22:35:42,0.000
12559,23/04/20 22:40:42,0.000
12560,23/04/20 22:45:42,0.000
12561,23/04/20 22:50:42,0.000
12562,23/04/20 22:55:42,0.000
12563,23/04/20 23:00:42,0.000
12564,23/04/20 23:05:42,0.000
12565,23/04/20 23:10:42,0.000
12566,23/04/20 23:15:42,0.000
12567,23/04/20 23:20:42,0.000
12568,23/04/20 23:25:42,0.000
12569,23/04/20 23:30:42,0.000
12570,23/04/20 23:35:42,0.000
12571,23/04/20 23:40:42,0.000
12572,23/04/20 23:45:42,0.000
12573,23/04/20 23:50:42,0.000
12574,23/04/20 23:55:42,0.000
12575,23/04/21 00:00:42,0.000
12576,23/04/21 00:05:42,0.000
12577,23/04/21 00:10:42,0.000
12578,23/04/21 00:15:42,0.000
12579,23/04/21 00:20:42,0.000
12580,23/04/21 00:25:42,0.000
12581,23/04/21 00:30:42,0.000
12582,23/04/21 00:35:42,0.000
12583,23/04/21 00:40:42,0.000
12584,23/04/21 00:45:42,0.000
12585,23/04/21 00:50:42,0.000
12586,23/04/21 00:55:42,0.000
12587,23/04/21 01:00:42,0.000
12588,23/04/21 01:05:42,0.000
12589,23/04/21 01:10:42,0.000
12590,23/04/21 01:15:42,0.000
12591,23/04/21 01:20:42,0.000
12592,23/04/21 01:25:42,0.000
12593,23/04/21 01:30:42,0.000
12594,23/04/21 01:35:42,0.000
12595,23/04/21 01:40:42,0.000
12596,23/04/21 01:45:42,0.000
12597,23/04/21 01:50:42,0.000
12598,23/04/21 01:55:42,0.000
12599,23/04/21 02:00:42,0.000
12600,23/04/21 02:05:42,0.000
12601,23/04/21 02:10:42,0.000
12602,23/04/21 02:15:42,0.000
12603,23/04/21 02:20:42,0.000
12604,23/04/21 02:25:42,0.000
12605,23/04/21 02:30:42,0.000
12606,23/04/21 02:35:42,0.000
12607,23/04/21 02:40:42,0.000
12608,23/04/21 02:45:42,0.000
12609,23/04/21 02:50:42,0.000
12610,23/04/21 02:55:42,0.000
12611,23/04/21 03:00:42,0.000
12612,23/04/21 03:05:42,0.000
12613,23/04/21 03:10:42,0.000
12614,23/04/21 03:15:42,0.000
12615,23/04/21 03:20:42,0.000
12616,23/04/21 03:25:42,0.000
12617,23/04/21 03:30:42,0.000
12618,23/04/21 03:35:42,0.000
12619,23/04/21 03:40:42,0.000
12620,23/04/21 03:45:42,0.000
12621,23/04/21 03:50:42,0.000
12622,23/04/21 03:55:42,0.000
12623,23/04/21 04:00:42,0.000
12624,23/04/21 04:05:42,0.000
12625,23/04/21 04:10:42,0.000
12626,23/04/21 04:15:42,0.000
12627,23/04/21 04:20:42,0.000
12628,23/04/21 04:25:42,0.000
12629,23/04/21 04:30:42,0.000
12630,23/04/21 04:35:42,0.000
12631,23/04/21 04:40:42,0.000
12632,23/04/21 04:45:42,0.000
12633,23/04/21 04:50:42,0.000
12634,23/04/21 04:55:42,0.000
12635,23/04/21 05:00:42,0.000
12636,23/04/21 05:05:42,0.000
12637,23/04/21 05:10:42,0.000
12638,23/04/21 05:15:42,0.000
12639,23/04/21 05:20:42,0.000
12640,23/04/21 05:25:42,0.000
12641,23/04/21 05:30:42,0.000
12642,23/04/21 05:35:42,0.000
12643,23/04/21 05:40:42,0.000
12644,23/04/21 05:45:42,0.000
12645,23/04/21 05:50:42,0.000
12646,23/04/21 05:55:42,0.000
12647,23/04/21 06:00:42,0.000
12648,23/04/21 06:05:42,0.000
12649,23/04/21 06:10:42,0.000
12650,23/04/21 06:15:42,0.000
12651,23/04/21 06:20:42,0.000
12652,23/04/21 06:25:42,0.000
12653,23/04/21 06:30:42,0.000
12654,23/04/21 06:35:42,0.000
12655,23/04/21 06:40:42,0.000
12656,23/04/21 06:45:42,0.000
12657,23/04/21 06:50:42,0.000
12658,23/04/21 06:55:42,0.000
12659,23/04/21 07:00:42,0.000
12660,23/04/21 07:05:42,0.000
12661,23/04/21 07:10:42,0.000
12662,23/04/21 07:15:42,0.000
12663,23/04/21 07:20:42,0.000
12664,23/04/21 07:25:42,0.000
12665,23/04/21 07:30:42,0.000
12666,23/04/21 07:35:42,0.000
12667,23/04/21 07:40:42,0.000
12668,23/04/21 07:45:42,0.000
12669,23/04/21 07:50:42,0.000
12670,23/04/21 07:55:42,0.000
12671,23/04/21 08:00:42,0.000
12672,23/04/21 08:05:42,0.000
12673,23/04/21 08:10:42,0.000
12674,23/04/21 08:15:42,0.000
12675,23/04/21 08:20:42,0.000
12676,23/04/21 08:25:42,0.000
12677,23/04/21 08:30:42,0.000
12678,23/04/21 08:35:42,0.000
12679,23/04/21 08:40:42,0.000
12680,23/04/21 08:45:42,0.000
12681,23/04/21 08:50:42,0.000
12682,23/04/21 08:55:42,0.000
12683,23/04/21 09:00:42,0.000
12684,23/04/21 09:05:42,0.000
12685,23/04/21 09:10:42,0.000
12686,23/04/21 09:15:42,0.000
12687,23/04/21 09:20:42,0.000
12688,23/04/21 09:25:42,0.000
12689,23/04/21 09:30:42,0.000
12690,23/04/21 09:35:42,0.000
12691,23/04/21 09:40:42,0.000
12692,23/04/21 09:45:42,0.000
12693,23/04/21 09:50:42,0.000
12694,23/04/21 09:55:42,0.000
12695,23/04/21 10:00:42,0.000
12696,23/04/21 10:05:42,0.000
12697,23/04/21 10:10:42,0.000
12698,23/04/21 10:15:42,0.000
12699,23/04/21 10:20:42,0.000
12700,23/04/21 10:25:42,0.000
12701,23/04/21 10:30:42,0.000
12702,23/04/21 10:35:42,0.000
12703,23/04/21 10:40:42,0.000
12704,23/04/21 10:45:42,0.000
12705,23/04/21 10:50:42,0.000
12706,23/04/21 10:55:42,0.000
12707,23/04/21 11:00:42,0.000
12708,23/04/21 11:05:42,0.000
12709,23/04/21 11:10:42,0.000
12710,23/04/21 11:15:42,0.000
12711,23/04/21 11:20:42,0.000
12712,23/04/21 11:25:42,0.000
12713,23/04/21 11:30:42,0.000
12714,23/04/21 11:35:42,0.000
12715,23/04/21 11:40:42,0.000
12716,23/04/21 11:45:42,0.000
12717,23/04/21 11:50:42,0.000
12718,23/04/21 11:55:42,0.000
12719,23/04/21 12:00:42,0.000
12720,23/04/21 12:05:42,0.000
12721,23/04/21 12:10:42,0.000
12722,23/04/21 12:15:42,0.000
12723,23/04/21 12:20:42,0.000
12724,23/04/21 12:25:42,0.000
12725,23/04/21 12:30:42,0.000
12726,23/04/21 12:35:42,0.000
12727,23/04/21 12:40:42,0.000
12728,23/04/21 12:45:42,0.000
12729,23/04/21 12:50:42,0.000
12730,23/04/21 12:55:42,0.000
12731,23/04/21 13:00:42,0.000
12732,23/04/21 13:05:42,0.000
12733,23/04/21 13:10:42,0.000
12734,23/04/21 13:15:42,0.000
12735,23/04/21 13:20:42,0.000
12736,23/04/21 13:25:42,0.000
12737,23/04/21 13:30:42,0.000
12738,23/04/21 13:35:42,0.000
12739,23/04/21 13:40:42,0.000
12740,23/04/21 13:45:42,0.000
12741,23/04/21 13:50:42,0.000
12742,23/04/21 13:55:42,0.000
12743,23/04/21 14:00:42,0.000
12744,23/04/21 14:05:42,0.000
12745,23/04/21 14:10:42,0.000
12746,23/04/21 14:15:42,0.000
12747,23/04/21 14:20:42,0.000
12748,23/04/21 14:25:42,0.000
12749,23/04/21 14:30:42,0.000
12750,23/04/21 14:35:42,0.000
12751,23/04/21 14:40:42,0.000
12752,23/04/21 14:45:42,0.000
12753,23/04/21 14:50:42,0.000
12754,23/04/21 14:55:42,0.000
12755,23/04/21 15:00:42,0.000
12756,23/04/21 15:05:42,0.000
12757,23/04/21 15:10:42,0.000
12758,23/04/21 15:15:42,0.000
12759,23/04/21 15:20:42,0.000
12760,23/04/21 15:25:42,0.000
12761,23/04/21 15:30:42,0.000
12762,23/04/21 15:35:42,0.000
12763,23/04/21 15:40:42,0.000
12764,23/04/21 15:45:42,0.000
12765,23/04/21 15:50:42,0.000
12766,23/04/21 15:55:42,0.000
12767,23/04/21 16:00:42,0.000
12768,23/04/21 16:05:42,0.000
12769,23/04/21 16:10:42,0.000
12770,23/04/21 16:15:42,0.000
12771,23/04/21 16:20:42,0.000
12772,23/04/21 16:25:42,0.000
12773,23/04/21 16:30:42,0.000
12774,23/04/21 16:35:42,0.000
12775,23/04/21 16:40:42,0.000
12776,23/04/21 16:45:42,0.000
12777,23/04/21 16:50:42,0.000
12778,23/04/21 16:55:42,0.000
12779,23/04/21 17:00:42,0.000
12780,23/04/21 17:05:42,0.000
12781,23/04/21 17:10:42,0.000
12782,23/04/21 17:15:42,0.000
12783,23/04/21 17:20:42,0.000
12784,23/04/21 17:25:42,0.000
12785,23/04/21 17:30:42,0.000
12786,23/04/21 17:35:42,0.000
12787,23/04/21 17:40:42,0.000
12788,23/04/21 17:45:42,0.000
12789,23/04/21 17:50:42,0.000
12790,23/04/21 17:55:42,0.000
12791,23/04/21 18:00:42,0.000
12792,23/04/21 18:05:42,0.000
12793,23/04/21 18:10:42,0.000
12794,23/04/21 18:15:42,0.000
12795,23/04/21 18:20:42,0.000
12796,23/04/21 18:25:42,0.000
12797,23/04/21 18:30:42,0.000
12798,23/04/21 18:35:42,0.000
12799,23/04/21 18:40:42,0.000
12800,23/04/21 18:45:42,0.000
12801,23/04/21 18:50:42,0.000
12802,23/04/21 18:55:42,0.000
12803,23/04/21 19:00:42,0.000
12804,23/04/21 19:05:42,0.000
12805,23/04/21 19:10:42,0.000
12806,23/04/21 19:15:42,0.000
12807,23/04/21 19:20:42,0.000
12808,23/04/21 19:25:42,0.000
12809,23/04/21 19:30:42,0.000
12810,23/04/21 19:35:42,0.000
12811,23/04/21 19:40:42,0.000
12812,23/04/21 19:45:42,0.000
12813,23/04/21 19:50:42,0.000
12814,23/04/21 19:55:42,0.000
12815,23/04/21 20:00:42,0.000
12816,23/04/21 20:05:42,0.000
12817,23/04/21 20:10:42,0.000
12818,23/04/21 20:15:42,0.000
12819,23/04/21 20:20:42,0.000
12820,23/04/21 20:25:42,0.000
12821,23/04/21 20:30:42,0.000
12822,23/04/21 20:35:42,0.000
12823,23/04/21 20:40:42,0.000
12824,23/04/21 20:45:42,0.000
12825,23/04/21 20:50:42,0.000
12826,23/04/21 20:55:42,0.000
12827,23/04/21 21:00:42,0.000
12828,23/04/21 21:05:42,0.000
12829,23/04/21 21:10:42,0.000
12830,23/04/21 21:15:42,0.000
12831,23/04/21 21:20:42,0.000
12832,23/04/21 21:25:42,0.000
12833,23/04/21 21:30:42,0.000
12834,23/04/21 21:35:42,0.000
12835,23/04/21 21:40:42,0.000
12836,23/04/21 21:45:42,0.000
12837,23/04/21 21:50:42,0.000
12838,23/04/21 21:55:42,0.000
12839,23/04/21 22:00:42,0.000
12840,23/04/21 22:05:42,0.000
12841,23/04/21 22:10:42,0.000
12842,23/04/21 22:15:42,0.000
12843,23/04/21 22:20:42,0.000
12844,23/04/21 22:25:42,0.000
12845,23/04/21 22:30:42,0.000
12846,23/04/21 22:35:42,0.000
12847,23/04/21 22:40:42,0.000
12848,23/04/21 22:45:42,0.000
12849,23/04/21 22:50:42,0.000
12850,23/04/21 22:55:42,0.000
12851,23/04/21 23:00:42,0.000
12852,23/04/21 23:05:42,0.000
12853,23/04/21 23:10:42,0.000
12854,23/04/21 23:15:42,0.000
12855,23/04/21 23:20:42,0.000
12856,23/04/21 23:25:42,0.000
12857,23/04/21 23:30:42,0.000
12858,23/04/21 23:35:42,0.000
12859,23/04/21 23:40:42,0.000
12860,23/04/21 23:45:42,0.000
12861,23/04/21 23:50:42,0.000
12862,23/04/21 23:55:42,0.000
12863,23/04/22 00:00:42,0.000
12864,23/04/22 00:05:42,0.000
12865,23/04/22 00:10:42,0.000
12866,23/04/22 00:15:42,0.000
12867,23/04/22 00:20:42,0.000
12868,23/04/22 00:25:42,0.000
12869,23/04/22 00:30:42,0.000
12870,23/04/22 00:35:42,0.000
12871,23/04/22 00:40:42,0.000
12872,23/04/22 00:45:42,0.000
12873,23/04/22 00:50:42,0.000
12874,23/04/22 00:55:42,0.000
12875,23/04/22 01:00:42,0.000
12876,23/04/22 01:05:42,0.000
12877,23/04/22 01:10:42,0.000
12878,23/04/22 01:15:42,0.000
12879,23/04/22 01:20:42,0.000
12880,23/04/22 01:25:42,0.000
12881,23/04/22 01:30:42,0.000
12882,23/04/22 01:35:42,0.000
12883,23/04/22 01:40:42,0.000
12884,23/04/22 01:45:42,0.000
12885,23/04/22 01:50:42,0.000
12886,23/04/22 01:55:42,0.000
12887,23/04/22 02:00:42,0.000
12888,23/04/22 02:05:42,0.000
12889,23/04/22 02:10:42,0.000
12890,23/04/22 02:15:42,0.000
12891,23/04/22 02:20:42,0.000
12892,23/04/22 02:25:42,0.000
12893,23/04/22 02:30:42,0.000
12894,23/04/22 02:35:42,0.000
12895,23/04/22 02:40:42,0.000
12896,23/04/22 02:45:42,0.000
12897,23/04/22 02:50:42,0.000
12898,23/04/22 02:55:42,0.000
12899,23/04/22 03:00:42,0.000
12900,23/04/22 03:05:42,0.000
12901,23/04/22 03:10:42,0.000
12902,23/04/22 03:15:42,0.000
12903,23/04/22 03:20:42,0.000
12904,23/04/22 03:25:42,0.000
12905,23/04/22 03:30:42,0.000
12906,23/04/22 03:35:42,0.000
12907,23/04/22 03:40:42,0.000
12908,23/04/22 03:45:42,0.000
12909,23/04/22 03:50:42,0.000
12910,23/04/22 03:55:42,0.000
12911,23/04/22 04:00:42,0.000
12912,23/04/22 04:05:42,0.000
12913,23/04/22 04:10:42,0.000
12914,23/04/22 04:15:42,0.000
12915,23/04/22 04:20:42,0.000
12916,23/04/22 04:25:42,0.000
12917,23/04/22 04:30:42,0.000
12918,23/04/22 04:35:42,0.000
12919,23/04/22 04:40:42,0.000
12920,23/04/22 04:45:42,0.000
12921,23/04/22 04:50:42,0.000
12922,23/04/22 04:55:42,0.000
12923,23/04/22 05:00:42,0.000
12924,23/04/22 05:05:42,0.000
12925,23/04/22 05:10:42,0.000
12926,23/04/22 05:15:42,0.000
12927,23/04/22 05:20:42,0.000
12928,23/04/22 05:25:42,0.000
12929,23/04/22 05:30:42,0.000
12930,23/04/22 05:35:42,0.000
12931,23/04/22 05:40:42,0.000
12932,23/04/22 05:45:42,0.000
12933,23/04/22 05:50:42,0.000
12934,23/04/22 05:55:42,0.000
12935,23/04/22 06:00:42,0.000
12936,23/04/22 06:05:42,0.000
12937,23/04/22 06:10:42,0.000
12938,23/04/22 06:15:42,0.000
12939,23/04/22 06:20:42,0.000
12940,23/04/22 06:25:42,0.000
12941,23/04/22 06:30:42,0.000
12942,23/04/22 06:35:42,0.000
12943,23/04/22 06:40:42,0.000
12944,23/04/22 06:45:42,0.000
12945,23/04/22 06:50:42,0.000
12946,23/04/22 06:55:42,0.000
12947,23/04/22 07:00:42,0.000
12948,23/04/22 07:05:42,0.000
12949,23/04/22 07:10:42,0.000
12950,23/04/22 07:15:42,0.000
12951,23/04/22 07:20:42,0.000
12952,23/04/22 07:25:42,0.000
12953,23/04/22 07:30:42,0.000
12954,23/04/22 07:35:42,0.000
12955,23/04/22 07:40:42,0.000
12956,23/04/22 07:45:42,0.000
12957,23/04/22 07:50:42,0.000
12958,23/04/22 07:55:42,0.000
12959,23/04/22 08:00:42,0.000
12960,23/04/22 08:05:42,0.000
12961,23/04/22 08:10:42,0.000
12962,23/04/22 08:15:42,0.000
12963,23/04/22 08:20:42,0.000
12964,23/04/22 08:25:42,0.000
12965,23/04/22 08:30:42,0.000
12966,23/04/22 08:35:42,0.000
12967,23/04/22 08:40:42,0.000
12968,23/04/22 08:45:42,0.000
12969,23/04/22 08:50:42,0.000
12970,23/04/22 08:55:42,0.000
12971,23/04/22 09:00:42,0.000
12972,23/04/22 09:05:42,0.000
12973,23/04/22 09:10:42,0.000
12974,23/04/22 09:15:42,0.000
12975,23/04/22 09:20:42,0.000
12976,23/04/22 09:25:42,0.000
12977,23/04/22 09:30:42,0.000
12978,23/04/22 09:35:42,0.000
12979,23/04/22 09:40:42,0.000
12980,23/04/22 09:45:42,0.000
12981,23/04/22 09:50:42,0.000
12982,23/04/22 09:55:42,0.000
12983,23/04/22 10:00:42,0.000
12984,23/04/22 10:05:42,0.000
12985,23/04/22 10:10:42,0.000
12986,23/04/22 10:15:42,0.000
12987,23/04/22 10:20:42,0.000
12988,23/04/22 10:25:42,0.000
12989,23/04/22 10:30:42,0.000
12990,23/04/22 10:35:42,0.000
12991,23/04/22 10:40:42,0.000
12992,23/04/22 10:45:42,0.000
12993,23/04/22 10:50:42,0.000
12994,23/04/22 10:55:42,0.000
12995,23/04/22 11:00:42,0.000
12996,23/04/22 11:05:42,0.000
12997,23/04/22 11:10:42,0.000
12998,23/04/22 11:15:42,0.000
12999,23/04/22 11:20:42,0.000
13000,23/04/22 11:25:42,0.000
13001,23/04/22 11:30:42,0.000
13002,23/04/22 11:35:42,0.000
13003,23/04/22 11:40:42,0.000
13004,23/04/22 11:45:42,0.000
13005,23/04/22 11:50:42,0.000
13006,23/04/22 11:55:42,0.000
13007,23/04/22 12:00:42,0.000
13008,23/04/22 12:05:42,0.000
13009,23/04/22 12:10:42,0.000
13010,23/04/22 12:15:42,0.000
13011,23/04/22 12:20:42,0.000
13012,23/04/22 12:25:42,0.000
13013,23/04/22 12:30:42,0.000
13014,23/04/22 12:35:42,0.000
13015,23/04/22 12:40:42,0.000
13016,23/04/22 12:45:42,0.000
13017,23/04/22 12:50:42,0.000
13018,23/04/22 12:55:42,0.000
13019,23/04/22 13:00:42,0.000
13020,23/04/22 13:05:42,0.000
13021,23/04/22 13:10:42,0.000
13022,23/04/22 13:15:42,0.000
13023,23/04/22 13:20:42,0.000
13024,23/04/22 13:25:42,0.000
13025,23/04/22 13:30:42,0.000
13026,23/04/22 13:35:42,0.000
13027,23/04/22 13:40:42,0.000
13028,23/04/22 13:45:42,0.000
13029,23/04/22 13:50:42,0.000
13030,23/04/22 13:55:42,0.000
13031,23/04/22 14:00:42,0.000
13032,23/04/22 14:05:42,0.000
13033,23/04/22 14:10:42,0.000
13034,23/04/22 14:15:42,0.000
13035,23/04/22 14:20:42,0.000
13036,23/04/22 14:25:42,0.000
13037,23/04/22 14:30:42,0.000
13038,23/04/22 14:35:42,0.000
13039,23/04/22 14:40:42,0.000
13040,23/04/22 14:45:42,0.000
13041,23/04/22 14:50:42,0.000
13042,23/04/22 14:55:42,0.000
13043,23/04/22 15:00:42,0.000
13044,23/04/22 15:05:42,0.000
13045,23/04/22 15:10:42,0.000
13046,23/04/22 15:15:42,0.000
13047,23/04/22 15:20:42,0.000
13048,23/04/22 15:25:42,0.000
13049,23/04/22 15:30:42,0.000
13050,23/04/22 15:35:42,0.000
13051,23/04/22 15:40:42,0.000
13052,23/04/22 15:45:42,0.000
13053,23/04/22 15:50:42,0.000
13054,23/04/22 15:55:42,0.000
13055,23/04/22 16:00:42,0.000
13056,23/04/22 16:05:42,0.000
13057,23/04/22 16:10:42,0.000
13058,23/04/22 16:15:42,0.000
13059,23/04/22 16:20:42,0.000
13060,23/04/22 16:25:42,0.000
13061,23/04/22 16:30:42,0.000
13062,23/04/22 16:35:42,0.000
13063,23/04/22 16:40:42,0.000
13064,23/04/22 16:45:42,0.000
13065,23/04/22 16:50:42,0.000
13066,23/04/22 16:55:42,0.000
13067,23/04/22 17:00:42,0.000
13068,23/04/22 17:05:42,0.000
13069,23/04/22 17:10:42,0.000
13070,23/04/22 17:15:42,0.000
13071,23/04/22 17:20:42,0.000
13072,23/04/22 17:25:42,0.000
13073,23/04/22 17:30:42,0.000
13074,23/04/22 17:35:42,0.000
13075,23/04/22 17:40:42,0.000
13076,23/04/22 17:45:42,0.000
13077,23/04/22 17:50:42,0.000
13078,23/04/22 17:55:42,0.000
13079,23/04/22 18:00:42,0.000
13080,23/04/22 18:05:42,0.000
13081,23/04/22 18:10:42,0.000
13082,23/04/22 18:15:42,0.000
13083,23/04/22 18:20:42,0.000
13084,23/04/22 18:25:42,0.000
13085,23/04/22 18:30:42,0.000
13086,23/04/22 18:35:42,0.000
13087,23/04/22 18:40:42,0.000
13088,23/04/22 18:45:42,0.000
13089,23/04/22 18:50:42,0.000
13090,23/04/22 18:55:42,0.000
13091,23/04/22 19:00:42,0.000
13092,23/04/22 19:05:42,0.000
13093,23/04/22 19:10:42,0.000
13094,23/04/22 19:15:42,0.000
13095,23/04/22 19:20:42,0.000
13096,23/04/22 19:25:42,0.000
13097,23/04/22 19:30:42,0.000
13098,23/04/22 19:35:42,0.000
13099,23/04/22 19:40:42,0.000
13100,23/04/22 19:45:42,0.000
13101,23/04/22 19:50:42,0.000
13102,23/04/22 19:55:42,0.000
13103,23/04/22 20:00:42,0.000
13104,23/04/22 20:05:42,0.000
13105,23/04/22 20:10:42,0.000
13106,23/04/22 20:15:42,0.000
13107,23/04/22 20:20:42,0.000
13108,23/04/22 20:25:42,0.000
13109,23/04/22 20:30:42,0.000
13110,23/04/22 20:35:42,0.000
13111,23/04/22 20:40:42,0.000
13112,23/04/22 20:45:42,0.000
13113,23/04/22 20:50:42,0.000
13114,23/04/22 20:55:42,0.000
13115,23/04/22 21:00:42,0.000
13116,23/04/22 21:05:42,0.000
13117,23/04/22 21:10:42,0.000
13118,23/04/22 21:15:42,0.000
13119,23/04/22 21:20:42,0.000
13120,23/04/22 21:25:42,0.000
13121,23/04/22 21:30:42,0.000
13122,23/04/22 21:35:42,0.000
13123,23/04/22 21:40:42,0.000
13124,23/04/22 21:45:42,0.000
13125,23/04/22 21:50:42,0.000
13126,23/04/22 21:55:42,0.000
13127,23/04/22 22:00:42,0.000
13128,23/04/22 22:05:42,0.000
13129,23/04/22 22:10:42,0.000
13130,23/04/22 22:15:42,0.000
13131,23/04/22 22:20:42,0.000
13132,23/04/22 22:25:42,0.000
13133,23/04/22 22:30:42,0.000
13134,23/04/22 22:35:42,0.000
13135,23/04/22 22:40:42,0.000
13136,23/04/22 22:45:42,0.000
13137,23/04/22 22:50:42,0.000
13138,23/04/22 22:55:42,0.000
13139,23/04/22 23:00:42,0.000
13140,23/04/22 23:05:42,0.000
13141,23/04/22 23:10:42,0.000
13142,23/04/22 23:15:42,0.000
13143,23/04/22 23:20:42,0.000
13144,23/04/22 23:25:42,0.000
13145,23/04/22 23:30:42,0.000
13146,23/04/22 23:35:42,0.000
13147,23/04/22 23:40:42,0.000
13148,23/04/22 23:45:42,0.000
13149,23/04/22 23:50:42,0.000
13150,23/04/22 23:55:42,0.000
13151,23/04/23 00:00:42,0.000
13152,23/04/23 00:05:42,0.000
13153,23/04/23 00:10:42,0.000
13154,23/04/23 00:15:42,0.000
13155,23/04/23 00:20:42,0.000
13156,23/04/23 00:25:42,0.000
13157,23/04/23 00:30:42,0.000
13158,23/04/23 00:35:42,0.000
13159,23/04/23 00:40:42,0.000
13160,23/04/23 00:45:42,0.000
13161,23/04/23 00:50:42,0.000
13162,23/04/23 00:55:42,0.000
13163,23/04/23 01:00:42,0.000
13164,23/04/23 01:05:42,0.000
13165,23/04/23 01:10:42,0.000
13166,23/04/23 01:15:42,0.000
13167,23/04/23 01:20:42,0.000
13168,23/04/23 01:25:42,0.000
13169,23/04/23 01:30:42,0.000
13170,23/04/23 01:35:42,0.000
13171,23/04/23 01:40:42,0.000
13172,23/04/23 01:45:42,0.000
13173,23/04/23 01:50:42,0.000
13174,23/04/23 01:55:42,0.000
13175,23/04/23 02:00:42,0.000
13176,23/04/23 02:05:42,0.000
13177,23/04/23 02:10:42,0.000
13178,23/04/23 02:15:42,0.000
13179,23/04/23 02:20:42,0.000
13180,23/04/23 02:25:42,0.000
13181,23/04/23 02:30:42,0.000
13182,23/04/23 02:35:42,0.000
13183,23/04/23 02:40:42,0.000
13184,23/04/23 02:45:42,0.000
13185,23/04/23 02:50:42,0.000
13186,23/04/23 02:55:42,0.000
13187,23/04/23 03:00:42,0.000
13188,23/04/23 03:05:42,0.000
13189,23/04/23 03:10:42,0.000
13190,23/04/23 03:15:42,0.000
13191,23/04/23 03:20:42,0.000
13192,23/04/23 03:25:42,0.000
13193,23/04/23 03:30:42,0.000
13194,23/04/23 03:35:42,0.000
13195,23/04/23 03:40:42,0.000
13196,23/04/23 03:45:42,0.000
13197,23/04/23 03:50:42,0.000
13198,23/04/23 03:55:42,0.000
13199,23/04/23 04:00:42,0.000
13200,23/04/23 04:05:42,0.000
13201,23/04/23 04:10:42,0.000
13202,23/04/23 04:15:42,0.000
13203,23/04/23 04:20:42,0.000
13204,23/04/23 04:25:42,0.000
13205,23/04/23 04:30:42,0.000
13206,23/04/23 04:35:42,0.000
13207,23/04/23 04:40:42,0.000
13208,23/04/23 04:45:42,0.000
13209,23/04/23 04:50:42,0.000
13210,23/04/23 04:55:42,0.000
13211,23/04/23 05:00:42,0.000
13212,23/04/23 05:05:42,0.000
13213,23/04/23 05:10:42,0.000
13214,23/04/23 05:15:42,0.000
13215,23/04/23 05:20:42,0.000
13216,23/04/23 05:25:42,0.000
13217,23/04/23 05:30:42,0.000
13218,23/04/23 05:35:42,0.000
13219,23/04/23 05:40:42,0.000
13220,23/04/23 05:45:42,0.000
13221,23/04/23 05:50:42,0.000
13222,23/04/23 05:55:42,0.000
13223,23/04/23 06:00:42,0.000
13224,23/04/23 06:05:42,0.000
13225,23/04/23 06:10:42,0.000
13226,23/04/23 06:15:42,0.000
13227,23/04/23 06:20:42,0.000
13228,23/04/23 06:25:42,0.000
13229,23/04/23 06:30:42,0.000
13230,23/04/23 06:35:42,0.000
13231,23/04/23 06:40:42,0.000
13232,23/04/23 06:45:42,0.000
13233,23/04/23 06:50:42,0.000
